mode,index,elapsed_min,gpu_util
async,0,12.160233127518342,75.09999091267076
async,0,12.194001925294852,74.35000353396137
async,0,12.237784507335055,73.94999949514838
async,0,12.25455138908567,74.68332677026223
async,0,12.338749935448332,74.26666262785368
async,0,12.523450462057523,71.41665404537606
async,0,12.591067505816271,70.48332475085573
async,0,12.557450983767408,71.43333434303658
async,0,12.607867490985939,71.0833308090752
async,0,12.809384554474324,75.46665455022769
async,0,12.826134884515412,75.33333333333333
async,0,12.859701751435695,75.56665555993094
async,0,12.876700357119685,75.46665455022769
async,0,13.027767809970484,78.84998838841264
async,0,13.04473331223542,78.3166631327053
async,0,13.061483642276508,78.3166631327053
async,0,13.078250524027123,78.1166611132988
async,0,13.095000854068212,78.86666868607317
async,0,13.14571860240013,78.3166631327053
async,0,13.196817040051165,78.96666969577642
async,0,13.348768354190694,81.74999747574188
async,0,13.517466688029407,85.66665656963418
async,0,13.551467209739291,85.46665455022769
async,0,13.56865119456998,85.01667020062804
async,0,13.60218495807121,86.08332071204273
async,0,13.653018568369815,85.13333131392683
async,0,13.687300469141654,84.33332323630086
async,0,14.159133431937384,75.41665404537606
async,0,14.17594996881658,75.46665455022769
async,0,14.320317289650944,72.5166651521118
async,0,14.337401964224473,72.69998687385777
async,0,14.35415229426556,71.8833388867012
async,0,14.370899313964744,71.89999899029675
async,0,14.640566386258639,65.83333838184957
async,0,14.724351139883131,66.66666666666667
async,0,14.842351587441357,70.50000504851624
async,0,14.876001212909275,69.46665455022769
async,0,14.91141856095465,69.66665656963418
async,0,15.299668700982112,77.64999646603863
async,0,15.316415720681295,76.53332525570735
async,0,15.333401084997663,76.53332525570735
async,0,15.367318848159913,77.24999242722564
async,0,15.434568443967168,76.99998990296751
async,0,15.451351877427308,76.45000454366462
async,0,15.5185021629774,77.26665253082119
async,0,15.753801265609917,84.3166631327053
async,0,15.77078331958438,84.3166631327053
async,0,16.17215234458276,90.26666262785368
async,0,16.189001984881006,90.26666262785368
async,0,16.30706863927734,89.0666505114147
async,0,16.23969987116149,90.4333242460041
async,0,16.324269175817555,89.58333585759145
async,0,16.45706685169271,92.34998333989641
async,0,16.4738171817338,92.3166631327053
async,0,16.541050225831526,94.03332020719111
async,0,16.591417077921477,93.18333181877846
async,0,16.608167407962565,93.18333181877846
async,0,16.709685663174035,91.61665606478256
async,0,16.726435993215123,91.7999979805935
async,0,16.743183012914304,91.7999979805935
async,0,16.97980294196706,85.98331970233949
async,0,17.199401092942484,81.93331919748786
async,0,17.350332821775165,79.03333030422358
async,0,17.468535200189617,76.46666464726017
async,0,17.620201824925285,72.28332273144923
async,0,17.63723353402833,72.36666363755693
async,0,17.654000415778942,72.35000353396137
async,0,17.855868375509296,67.71665707448581
async,0,17.940467473242506,69.58333585759145
async,0,17.973968133324682,68.81666818122154
async,0,18.15948300404259,66.23332222659761
async,0,18.328734164979497,69.96665959874393
async,0,18.77348522064753,79.49999495148376
async,0,18.857799628976878,78.45000454366462
async,0,19.32996693630505,67.94999949514838
async,0,19.499234648951482,64.96666969577642
async,0,19.58344974702367,63.91665909389231
async,0,19.634101288517485,64.55000555336787
async,0,19.65090127368715,64.50000504851624
async,0,19.7012681257771,65.16667171518291
async,0,19.68448469231696,64.23332222659761
async,0,19.751568771028946,64.7166671715183
async,0,19.768368756198615,64.03334040125607
async,0,19.80203493337606,65.06667070547967
async,0,19.820284848300272,64.88332878966871
async,0,20.027618182516363,71.31665303567281
async,0,20.04436851255745,70.50000504851624
async,0,20.094632744048337,71.39999394178051
async,0,20.430751619750293,83.64999646603863
async,0,20.44750194979138,83.56665555993094
async,0,20.57119949576872,82.3166631327053
async,0,20.58798292922886,82.05000050485162
async,0,20.63838288473787,82.7166671715183
async,0,20.65514976648848,82.45000454366462
async,0,20.94065020411568,85.84999848544513
async,0,21.04130114974795,83.13333131392683
async,0,21.091552139871215,83.9166590938923
async,0,21.36005066147252,76.76666767636992
async,0,21.528285547444483,72.94998939811589
async,0,21.628800769058632,72.21666212300205
async,0,21.88116799455515,66.15000151455487
async,0,21.897934876305765,66.35000353396137
async,0,21.914867275151646,66.03334040125607
async,0,21.998685132195195,63.949999495148376
async,0,22.03219903364499,64.68332677026223
async,0,22.082450023768256,64.55000555336787
async,0,22.09926656064745,64.96666969577642
async,0,22.116016890688538,63.86665858904068
async,0,22.183435313932964,64.89998889326426
async,0,22.20050012645506,65.03333030422358
async,0,22.234335131069678,64.60000605821949
async,0,22.3517165446916,63.58333585759146
async,0,22.503518893445392,62.566665656963416
async,0,22.5202824648541,62.916669190924786
async,0,22.53703279489519,63.28333282848171
async,0,22.553783124936277,62.86666868607316
async,0,22.587283785018453,62.88332878966872
async,0,22.60403411505954,62.33332323630085
async,0,22.687653351588764,62.60000605821949
async,0,22.704502991887015,62.68332677026222
async,0,22.721253321928103,62.41666414240854
async,0,22.788248021408645,61.599995961187005
async,0,22.804998351449733,61.64999646603863
async,0,22.939100302035595,60.283322731449225
async,0,22.989397636945533,60.81666818122154
async,0,23.022918159079143,60.38332374115247
async,0,23.073169149202407,59.03333030422359
async,0,23.12342013932567,60.10000100970325
async,0,23.14017046936676,61.599995961187005
async,0,23.223981705726494,60.983329799371965
async,0,23.42536966588057,65.2833328284817
async,0,23.475918586775318,65.98333989640444
async,0,23.576784704631432,67.2833328284817
async,0,23.593548276040142,66.96666969577642
async,0,23.627048936122318,68.03334040125607
async,0,23.64381912821484,67.74999747574188
async,0,23.879886230169397,72.99998990296751
async,0,24.081936258704545,76.84998838841264
async,0,24.098732933532307,76.58332576055898
async,0,24.165965977630034,76.78332777996548
async,0,24.199585810020803,75.69999697089025
async,0,24.45193317346589,79.39999394178051
async,0,24.603103246915754,82.5499853593029
async,0,24.686881379856437,81.04999040781914
async,0,24.720282729681454,81.24999242722564
async,0,24.737052921773973,81.14999141752239
async,0,24.838898900834074,80.26666262785368
async,0,24.855649230875162,80.74998737870939
async,0,24.924802273277994,80.01666010359556
async,0,24.94265163683166,80.18332172174598
async,0,24.976264848538616,79.09999091267076
async,0,25.02743611371157,79.93331919748786
async,0,25.161617512503163,80.93332929452033
async,0,25.211947950832155,79.61665606478256
async,0,25.228751246343727,81.06667070547967
async,0,25.312953103048294,82.25000252425812
async,0,25.329749777876057,81.58333585759145
async,0,25.346500107917144,81.63333636244307
async,0,25.53098546230249,76.86666868607317
async,0,25.564486122384665,76.84998838841264
async,0,25.598000023834462,76.6333262654106
async,0,25.934099037484987,80.06666060844718
async,0,25.950849367526075,79.34999343692888
async,0,26.001219529957933,80.7166671715183
